Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2009,3.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2009,3.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2009,5.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,3.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,5.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,4.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,4.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2010,4.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,4.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,4.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,4.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,2.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,2.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,5.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2011,4.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,2.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,2.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,2.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,4.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,4.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,3.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2012,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,2.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,2.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,3.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,4.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2013,4.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,5.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,4.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,3.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,4.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2014,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,4.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,4.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,3.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,4.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,5.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2015,4.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,3.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,3.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,3.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,4.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,6.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,5.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,4.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2016,4.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,4.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,3.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,3.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,6.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,7.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,5.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",747,Northern Africa and Western Asia,2017,5.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,25.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,33.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,38.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,30.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,27.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,38.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,31.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,39.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2001,28.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,26.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,31.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,19.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,22.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,31.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,31.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,24,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,22.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",748,Eswatini,2009,25.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,32.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,32.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,41.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,41.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,35.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,33.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,40.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,33.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2000,34.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,31.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,29.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,39.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,32.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,30.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,38.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,39.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,32,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2001,31.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,35.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,28.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,26.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,35.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,27.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,26,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,35.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,29.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2002,27.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,31.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,24.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,31.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,23.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,22.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,23.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,31.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,24.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2003,22.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,21,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,27.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,20.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,19.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,27.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,19.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,27.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,21.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2004,20,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,23.4,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,17.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,16.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,24.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,17.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,16.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,23.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,17.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2005,16.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,22,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,15.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,16.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,22.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,16.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,15.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,23.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,16.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2006,15.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,14.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,20.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,14.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,13.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,13.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,13.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,19.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,20.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2007,14.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,14.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,13,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,19.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,13.9,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,12.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,19.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,18.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,14.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2008,13.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,11.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,16.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,12.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,17.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,12.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,11.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,16.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,12.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2009,11.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,14.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,10,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,10.5,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,10.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,14.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,10.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,9.8,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,9.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2010,15.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,12.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,7.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,11.1,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,8.3,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,7.6,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,8.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,8.2,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,11.7,,,
1,1.1,1.1.1,SI_POV_EMP1,"Employed population below international poverty line, by sex and age (%)",753,Eastern and South-Eastern Asia,2011,7.6,,,
